SizeX,SizeY,Volume_Per,Volume_um3,Area_Per,Area_um2,Height_um,OffsetX_mm,OffsetY_mm,label
1.25565,10.0285,1.15098,4.61456,0.827744,4.4086,0.445471,-0.993948,-22.4926,1
1.25565,10.0285,-2.30417,3.66799,1.03421,4.46028,-3.98966,-0.965131,-21.8391,1
4.43392,1.17461,2.39679,2.21235,0.284108,1.87505,2.67132,-1.19567,-27.0671,1
4.43392,1.17461,2.11164,2.17327,0.275497,1.87395,2.32278,-0.705772,-15.9576,1
4.43392,1.17461,3.02964,2.29906,0.518899,1.90443,3.15434,-1.10922,-25.1066,1
4.43392,7.81501,-2.13572,6.36921,0.682314,7.43322,-3.44659,-0.965131,-21.8391,1
1.09611,1.17461,2.15733,0.755377,0.365816,0.620273,2.2632,-0.84986,-19.2251,1
1.09611,1.17461,3.08536,0.815764,0.404852,0.622598,3.37643,-0.73459,-16.6111,1
1.09611,1.17461,2.37481,0.769525,0.528466,0.629946,2.32557,-0.763407,-17.2646,1
1.09611,1.17461,4.21144,0.889038,1.0677,0.662002,3.87819,-0.763407,-17.2646,1
1.25565,1.02646,1.76489,0.729836,0.306305,0.616737,1.84564,-0.73459,-16.6111,1
1.25565,1.02646,2.23184,0.76022,0.553725,0.631442,2.1154,-0.84986,-19.2251,1
1.25565,1.02646,0.765216,0.664785,0.942938,0.654589,-0.15951,-0.0429671,-0.926935,1
5.30669,5.01187,-0.30594,5.67842,0.727283,5.89552,-1.23343,-0.187055,-4.19446,1
5.30669,5.01187,0.145735,5.84028,0.908878,5.95498,-0.877781,-0.0717847,-1.58044,1
5.30669,5.01187,-1.85297,5.12403,0.592378,5.85134,-3.00659,2.08954,47.4324,1
5.30669,5.01187,0.0888975,5.81993,0.875199,5.94394,-0.910127,2.14717,48.7394,1
5.30669,5.01187,0.609509,6.00646,0.896057,5.9508,-0.296633,2.23362,50.7,1
5.30669,5.01187,-1.25673,5.33767,0.645001,5.8686,-2.32113,2.08954,47.4324,1
0.461087,1.02646,3.24648,0.485804,1.88057,0.401142,1.71703,1.39791,31.7483,1
0.461087,1.02646,2.30206,0.439744,1.68233,0.39231,0.840743,1.51318,34.3623,1
-0.383532,-0.298136,-0.270755,-0.261207,-0.615827,-0.262993,0.385268,0.619838,14.1037,1
-0.383532,-0.298136,-0.902335,-0.271082,-1.16539,-0.270843,0.236382,0.504568,11.4897,1
0.461087,0.198588,0.521627,0.0622023,0.995178,0.0710131,-0.514854,0.850379,19.3317,1
0.461087,0.201492,-0.482342,0.0293119,0.379402,0.052583,-1.06892,0.908014,20.6387,1
1.7374,0.79117,-0.0986504,0.59455,0.592378,0.619531,-0.828101,0.59102,13.4502,1
1.7374,0.79117,0.921399,0.660121,0.742974,0.628375,0.261764,0.677473,15.4107,1
-0.389788,-0.30104,0.527835,-0.249689,-0.461788,-0.261687,1.24128,0.418115,9.52915,1
0.0512902,0.436783,1.63847,0.0525848,0.713505,0.0196716,1.18138,0.389297,8.87564,1
0.0512902,0.436783,2.1653,0.0685773,1.28297,0.0354672,1.14114,0.331662,7.56863,1
0.0512902,0.436783,0.369582,0.01405,0.407149,0.0111717,-0.0318282,0.389297,8.87564,1
-0.33348,-0.353327,-1.26469,-0.276749,-0.882191,-0.266796,-0.610189,0.446932,10.1827,1
-0.33348,-0.353327,-0.238435,-0.261628,-0.926012,-0.268299,0.826196,0.36048,8.22214,1
1.7374,0.79117,0.0140693,0.601799,0.951166,0.640587,-1.0847,0.850379,19.3317,1
1.7374,0.79117,-0.647601,0.559274,0.625674,0.621477,-1.54575,0.879197,19.9852,1
-0.389788,-0.30104,0.0831655,-0.256619,0.711209,-0.244988,-0.735859,0.850379,19.3317,1
-0.389788,-0.30104,0.421643,-0.251343,0.730727,-0.244712,-0.339967,0.792744,18.0247,1
-0.389788,-0.30104,-1.11934,-0.275355,-0.761448,-0.265953,-0.562675,0.47575,10.8362,1
-0.389788,-0.30104,0.221041,-0.254471,-1.22338,-0.272531,1.84997,0.302844,6.91513,1
-0.389788,-0.30104,-1.35385,-0.279009,-1.52418,-0.276811,0.0794477,0.619838,14.1037,1
-0.33348,-0.353327,-0.362777,-0.262647,-0.842007,-0.266223,0.550092,0.562203,12.7967,1
-0.33348,-0.353327,-0.521826,-0.266044,-1.56647,-0.277416,1.2973,0.274027,6.26162,1
-0.389788,-0.30104,-0.1168,-0.259734,-0.516133,-0.262461,0.46296,0.216391,4.95461,1
-0.33348,-0.353327,-0.311353,-0.262766,-1.20615,-0.272285,1.09766,0.504568,11.4897,1
-0.33348,-0.353327,-0.725454,-0.268317,-1.31561,-0.27299,0.675454,0.562203,12.7967,1
-0.33348,-0.353327,-0.385545,-0.263922,-1.00887,-0.269477,0.735657,0.648656,14.7572,1
-0.33348,-0.353327,-1.42247,-0.279214,-2.00084,-0.282777,0.62206,0.0146682,0.380075,1
2.92299,1.67714,1.58227,1.65534,1.40257,1.58564,0.306026,0.59102,13.4502,1
-0.33348,-0.353327,-1.5414,-0.281075,-1.81217,-0.280083,0.196606,0.47575,10.8362,1
2.92299,1.67714,2.47512,1.75698,0.848601,1.52801,2.0439,0.216391,4.95461,1
-0.389788,-0.30104,-0.461805,-0.265109,-0.0423404,-0.255717,-0.5602,0.648656,14.7572,1
2.92299,1.67714,1.20861,1.6128,1.07803,1.55189,0.225856,0.821561,18.6782,1
2.92299,1.67714,1.47306,1.64291,0.828317,1.52591,0.839815,0.908014,20.6387,1
-0.33348,-0.353327,-1.18031,-0.276306,-1.15831,-0.271605,-0.15208,0.446932,10.1827,1
-0.389788,-0.30104,-0.281741,-0.262303,-0.51728,-0.26248,0.24737,0.677473,15.4107,1
-0.33348,-0.353327,-0.829578,-0.269945,-0.771972,-0.265222,-0.162915,0.908014,20.6387,1
-0.38666,-0.30104,-0.618944,-0.266652,-0.722602,-0.264518,0.056699,0.821561,18.6782,1
-0.38666,-0.30104,-1.01155,-0.272789,-0.935196,-0.267554,-0.203772,0.533385,12.1432,1
-0.389788,-0.30104,-0.848204,-0.27113,-1.24882,-0.272893,0.418695,0.706291,16.0642,1
-0.33348,-0.353327,0.561906,-0.249158,0.137913,-0.25315,0.532604,0.504568,11.4897,1
-0.33348,-0.353327,-1.05135,-0.273412,-1.15698,-0.270722,0.0223409,0.389297,8.87564,1
-0.389788,-0.30104,0.124083,-0.255981,-0.19925,-0.25795,0.383409,0.792744,18.0247,1
-0.33348,-0.353327,-0.79885,-0.270362,-1.2649,-0.273122,0.507532,0.418115,9.52915,1
-0.33348,-0.353327,0.322616,-0.252886,-0.280767,-0.25911,0.742312,0.562203,12.7967,1
-0.33348,-0.356232,-0.049137,-0.258679,0.184604,-0.252485,-0.299264,0.735108,16.7177,1
0.0512902,0.436783,1.39329,0.0451379,0.994987,0.0274789,0.546068,0.735108,16.7177,1
-0.33348,-0.353327,-0.706509,-0.268922,-0.735614,-0.265585,-0.0437446,0.47575,10.8362,1
1.7374,0.79117,1.52321,0.698802,1.27322,0.659508,0.382172,0.792744,18.0247,1
-0.33348,-0.356232,-0.856643,-0.271261,-0.989924,-0.269208,0.0741862,0.562203,12.7967,1
0.461087,0.201492,-1.11743,0.00982429,0.00913315,0.0428743,-1.45955,0.706291,16.0642,1
-0.33348,-0.353327,-0.934495,-0.271586,-1.03623,-0.268997,0.0274465,0.763926,17.3712,1
1.7374,0.79117,0.946872,0.661754,0.661841,0.623603,0.388517,0.821561,18.6782,1
-0.33348,-0.353327,-0.347653,-0.26333,-0.867458,-0.267462,0.603177,0.274027,6.26162,1
0.461087,0.198588,0.475456,0.0606891,-0.676869,0.0209651,1.45362,0.302844,6.91513,1
0.461087,0.195683,-1.35783,-0.000238454,-0.21609,0.0338489,-1.51588,0.735108,16.7177,1
-0.33348,-0.350422,-0.859031,-0.270405,-1.25361,-0.272103,0.410184,0.533385,12.1432,1
-0.389788,-0.30104,-0.722111,-0.269166,-0.658882,-0.264494,-0.159666,0.59102,13.4502,1
0.461087,0.198588,0.194771,0.0514934,-0.345062,0.0308977,0.656418,0.36048,8.22214,1
-0.33348,-0.356232,-0.984168,-0.27325,-0.793977,-0.266418,-0.342135,0.677473,15.4107,1
-0.33348,-0.356232,-0.0835254,-0.259215,-0.947826,-0.268608,1.06345,0.36048,8.22214,1
-0.33348,-0.353327,0.876025,-0.244264,-0.393283,-0.260712,1.60823,0.187574,4.30111,1
0.461087,0.198588,0.236802,0.0528708,-0.555743,0.0245915,0.979413,0.302844,6.91513,1
0.461087,0.195683,-0.986875,0.0118941,-0.404574,0.0282167,-0.815254,0.735108,16.7177,1
-0.389788,-0.30104,-0.257859,-0.261931,-1.1564,-0.271578,1.10431,0.389297,8.87564,1
-0.33348,-0.356232,-0.525966,-0.266109,-0.324971,-0.25974,-0.308086,0.735108,16.7177,1
-0.33348,-0.353327,-0.0684004,-0.258979,-1.29685,-0.273576,1.55422,0.331662,7.56863,1
0.461087,0.195683,-0.552554,0.0260988,0.541478,0.0564855,-1.33604,0.936832,21.2922,1
0.461087,0.201492,-0.387933,0.0337798,0.370026,0.0537048,-0.939842,0.908014,20.6387,1
2.92299,1.67714,1.68385,1.66691,1.37157,1.58241,0.462495,0.908014,20.6387,1
2.92299,1.67714,1.06182,1.5961,1.06713,1.55076,0.0604113,0.908014,20.6387,1
-0.389788,-0.30104,0.0247364,-0.257528,-0.20901,-0.258089,0.266716,0.47575,10.8362,1
-0.389788,-0.30104,-0.319314,-0.262889,-0.28402,-0.259158,-0.0881629,0.59102,13.4502,1
-0.389788,-0.30104,1.21944,-0.238914,0.538991,-0.247442,0.873245,0.706291,16.0642,1
-0.389788,-0.30104,-0.0913272,-0.259336,-0.916635,-0.268163,1.01176,0.302844,6.91513,1
0.461087,0.198588,0.593907,0.064571,0.818175,0.0657162,-0.227451,0.965649,21.9457,1
0.461087,0.195683,-0.534086,0.0267018,0.197425,0.0462037,-0.929007,0.821561,18.6782,1
-0.33348,-0.356232,-0.342876,-0.263256,-0.0165087,-0.255349,-0.437934,0.504568,11.4897,1
-0.33348,-0.353327,-1.32233,-0.278519,-1.74328,-0.279933,0.414208,0.245209,5.60812,1
-0.389788,-0.30104,0.552672,-0.249302,0.10768,-0.253582,0.557677,0.446932,10.1827,1
-0.389788,-0.30104,0.890035,-0.244046,-1.14837,-0.271462,2.65894,0.245209,5.60812,1
-0.389788,-0.30104,-1.45431,-0.280575,-0.976338,-0.269012,-0.750562,0.446932,10.1827,1
-0.389788,-0.30104,-0.408788,-0.264284,-1.02628,-0.269726,0.72699,0.216391,4.95461,1
-0.383532,-0.30104,0.805654,-0.244378,0.827361,-0.242375,0.0218757,0.648656,14.7572,1
-0.383532,-0.30104,0.0669266,-0.255929,0.278941,-0.25021,-0.26274,0.792744,18.0247,1
1.73114,0.651739,0.776042,0.586026,0.538417,0.55398,0.321813,0.619838,14.1037,1
1.73114,0.651739,0.932384,0.595533,0.596971,0.557229,0.447173,0.850379,19.3317,1
-0.389788,-0.30104,-0.291611,-0.262456,-0.795891,-0.266444,0.586152,0.245209,5.60812,1
-0.389788,-0.30104,-1.08765,-0.27486,-1.39406,-0.274961,0.279097,0.36048,8.22214,1
-0.389788,-0.30104,0.315132,-0.253002,-0.0702787,-0.256114,0.471627,0.47575,10.8362,1
-0.38666,-0.298136,1.21514,-0.237974,0.987141,-0.240095,0.338528,0.302844,6.91513,1
-0.38666,-0.298136,1.03078,-0.240858,0.251195,-0.250605,0.98808,0.331662,7.56863,1
0.461087,0.198588,0.553468,0.0632465,-0.843538,0.0159756,1.78064,0.418115,9.52915,1
0.461087,0.195683,-0.720996,0.0205884,0.189962,0.0459821,-1.1576,0.677473,15.4107,1
-0.33348,-0.353327,0.116758,-0.256094,-0.501972,-0.262259,0.752526,0.677473,15.4107,1
-0.33348,-0.353327,0.0908082,-0.255554,-0.894056,-0.266967,1.22704,0.446932,10.1827,1
-0.33348,-0.353327,0.614604,-0.248336,-0.890228,-0.267788,1.92627,0.389297,8.87564,1
-0.33348,-0.356232,0.171208,-0.255246,-0.093049,-0.256438,0.314074,0.59102,13.4502,1
-0.38666,-0.298136,0.334874,-0.251738,0.175994,-0.251681,0.198155,0.302844,6.91513,1
-0.38666,-0.298136,0.789256,-0.244633,0.215222,-0.251121,0.726837,0.302844,6.91513,1
-0.33348,-0.353327,0.204323,-0.25473,0.260764,-0.251401,-0.067889,0.504568,11.4897,1
2.92299,1.67714,0.621609,1.54598,0.654186,1.50779,-0.00505303,0.677473,15.4107,1
2.92299,1.67714,1.92346,1.69417,0.967432,1.54038,1.22425,0.619838,14.1037,1
-0.389788,-0.30104,0.0322188,-0.257412,-0.598606,-0.263636,0.764288,0.389297,8.87564,1
0.461087,0.195683,-0.845657,0.0165147,-0.0725752,0.0381365,-1.01831,0.619838,14.1037,1
0.461087,0.198588,0.756936,0.0699125,-0.225657,0.0344672,1.23664,0.331662,7.56863,1
-0.38666,-0.298136,-0.282695,-0.261393,-0.0209089,-0.254493,-0.355598,0.446932,10.1827,1
-0.389788,-0.30104,0.489784,-0.250281,0.0311384,-0.254671,0.57114,0.331662,7.56863,1
-0.389788,-0.30104,0.30558,-0.253153,-0.697727,-0.265046,1.25521,0.418115,9.52915,1
-0.389788,-0.30104,0.214991,-0.254563,-0.464467,-0.261727,0.834242,0.504568,11.4897,1
-0.389788,-0.30104,0.593429,-0.248668,0.0906502,-0.253823,0.630261,0.619838,14.1037,1
0.461087,0.195683,2.44136,0.124025,0.732258,0.0621884,2.14852,0.619838,14.1037,1
0.461087,0.195683,0.21722,0.0512781,0.706807,0.0614286,-0.565308,0.908014,20.6387,1
-0.33348,-0.356232,-0.324567,-0.26297,-0.0666436,-0.256063,-0.355289,0.908014,20.6387,1
-0.33348,-0.353327,-1.08941,-0.274889,-1.35828,-0.274451,0.229727,0.36048,8.22214,1
0.461087,0.198588,0.692457,0.0677972,0.559083,0.0579611,0.193357,0.792744,18.0247,1
0.461087,0.195683,-0.24751,0.0360754,0.173124,0.045481,-0.537758,1.02328,23.2528,1
1.7374,0.79117,0.20082,0.613809,1.09124,0.648824,-1.00949,0.965649,21.9457,1
1.7374,0.79117,1.10624,0.672002,1.06368,0.647211,0.118139,0.965649,21.9457,1
-0.383532,-0.298136,0.577986,-0.247936,1.06579,-0.23897,-0.524605,0.821561,18.6782,1
-0.383532,-0.298136,0.473705,-0.249568,0.441975,-0.247881,0.0579364,0.706291,16.0642,1
-0.389788,-0.30104,0.250494,-0.25401,0.785646,-0.243929,-0.612667,0.850379,19.3317,1
-0.389788,-0.30104,0.546304,-0.249401,0.454987,-0.248637,0.133461,1.08092,24.5598,1
-0.389788,-0.30104,-0.270119,-0.262122,-0.325736,-0.259751,0.0265185,0.648656,14.7572,1
-0.389788,-0.30104,-0.182235,-0.260753,0.0376452,-0.254577,-0.296168,0.763926,17.3712,1
-0.38666,-0.298136,-0.758569,-0.268833,-1.26681,-0.272292,0.565413,0.446932,10.1827,1
-0.38666,-0.298136,-0.919052,-0.271345,-1.28442,-0.272542,0.367778,0.446932,10.1827,1
-0.38666,-0.298136,-0.999611,-0.272604,-1.45128,-0.274927,0.47627,0.274027,6.26162,1
-0.38666,-0.298136,-0.886732,-0.270839,-1.0546,-0.26926,0.115509,0.36048,8.22214,1
-0.389788,-0.30104,-0.197201,-0.260987,-1.39062,-0.274912,1.50562,0.187574,4.30111,1
-0.38666,-0.298136,-1.58773,-0.2818,-1.69143,-0.278358,-0.0287322,0.418115,9.52915,1
-0.38666,-0.298136,-1.40639,-0.278963,-1.66521,-0.277984,0.19181,0.36048,8.22214,1
-0.389788,-0.30104,-0.760003,-0.269756,-1.04867,-0.270042,0.279872,0.331662,7.56863,1
-0.33348,-0.356232,-0.116323,-0.259726,-1.3135,-0.273814,1.51119,0.302844,6.91513,1
0.461087,0.195683,-0.745993,0.0197733,0.41308,0.0526479,-1.4368,0.850379,19.3317,1
-0.33348,-0.353327,-0.570067,-0.265887,-0.781348,-0.265358,0.195678,0.216391,4.95461,1
2.92299,1.67714,1.31608,1.62504,0.90639,1.53404,0.555356,0.533385,12.1432,1
0.461087,0.198588,0.689591,0.0677046,1.19342,0.0769446,-0.530638,0.936832,21.2922,1
-0.33348,-0.353327,-0.844065,-0.271067,-1.88814,-0.281996,1.29111,0.389297,8.87564,1
2.92299,1.67714,1.48595,1.64437,1.0744,1.55151,0.566034,0.763926,17.3712,1
-0.33348,-0.356232,0.0874642,-0.25655,0.670834,-0.245565,-0.685095,0.735108,16.7177,1
-0.33348,-0.353327,-0.372808,-0.263723,-0.762786,-0.265972,0.43541,0.158756,3.6476,1
0.461087,0.195683,-1.1991,0.00495015,0.304009,0.0493904,-1.88778,0.965649,21.9457,1
-0.33348,-0.353327,-1.03639,-0.273179,-0.709974,-0.264337,-0.514698,0.389297,8.87564,1
-0.33348,-0.353327,-1.31023,-0.27833,-1.80222,-0.280771,0.510628,0.187574,4.30111,1
-0.33348,-0.356232,-0.34829,-0.263341,0.203166,-0.252222,-0.699954,0.735108,16.7177,1
-0.33348,-0.353327,-0.819547,-0.270684,-0.0744877,-0.256172,-0.982711,0.418115,9.52915,1
-0.33348,-0.350422,-1.42979,-0.279329,-1.02953,-0.268903,-0.651977,0.706291,16.0642,1
-0.33348,-0.353327,-0.756978,-0.269709,-0.541773,-0.262827,-0.348943,0.677473,15.4107,1
-0.33348,-0.353327,-0.398918,-0.26413,-0.435763,-0.261317,-0.00753029,0.59102,13.4502,1
-0.33348,-0.356232,-0.833398,-0.2709,-0.583489,-0.263421,-0.399242,0.792744,18.0247,1
-0.33348,-0.353327,-0.458939,-0.265066,-0.480158,-0.261951,-0.0318282,0.735108,16.7177,1
-0.33348,-0.356232,-0.205638,-0.26112,0.526936,-0.247612,-0.887994,0.763926,17.3712,1
-0.33348,-0.353327,-0.436173,-0.264709,-0.131894,-0.256991,-0.421684,0.59102,13.4502,1
-0.33348,-0.353327,0.587856,-0.248753,-0.404765,-0.260875,1.24623,0.245209,5.60812,1
-0.33348,-0.356232,-0.920963,-0.272265,-0.77312,-0.266121,-0.283477,0.821561,18.6782,1
-0.33348,-0.353327,-0.583918,-0.267014,-0.152943,-0.257292,-0.587748,0.706291,16.0642,1
-0.33348,-0.353327,-0.266138,-0.26206,0.0496997,-0.254407,-0.41735,0.850379,19.3317,1
-0.33348,-0.353327,-0.861419,-0.271336,-1.01576,-0.269576,0.100496,0.706291,16.0642,1
-0.33348,-0.356232,-0.0279618,-0.258349,-0.242497,-0.258567,0.239631,0.965649,21.9457,1
-0.33348,-0.353327,-0.137019,-0.260049,-0.745948,-0.265734,0.728537,0.850379,19.3317,1
-0.33348,-0.353327,-0.224107,-0.260478,0.0567803,-0.253385,-0.372004,0.648656,14.7572,1
-0.33348,-0.353327,-0.788819,-0.270205,-0.99509,-0.26928,0.172308,0.735108,16.7177,1
-0.33348,-0.350422,-0.559718,-0.265725,-0.169017,-0.25661,-0.537449,0.763926,17.3712,1
-0.33348,-0.350422,1.85834,-0.227919,-0.0530562,-0.254953,2.43251,0.59102,13.4502,1
-0.33348,-0.350422,1.09748,-0.239813,1.04244,-0.239303,0.131761,0.850379,19.3317,1
-0.33348,-0.353327,-0.247033,-0.261763,-1.50218,-0.276498,1.59105,0.129939,2.9941,1
-0.33348,-0.353327,0.31354,-0.253029,-0.432319,-0.261268,0.922151,0.533385,12.1432,1
-0.33348,-0.356232,-0.0403805,-0.258543,0.00243507,-0.255079,-0.0728412,0.562203,12.7967,1
-0.33348,-0.353327,-0.271392,-0.262143,-0.371851,-0.260408,0.0811504,0.619838,14.1037,1
-0.33348,-0.353327,-0.588375,-0.266174,-0.817514,-0.265874,0.216727,0.648656,14.7572,1
0.461087,0.198588,0.0847579,0.0478894,0.772251,0.0643415,-0.801791,0.648656,14.7572,1
-0.33348,-0.353327,-1.02763,-0.273927,-1.75036,-0.280033,0.83966,0.47575,10.8362,1
-0.33348,-0.356232,-0.238754,-0.261633,-1.36306,-0.274518,1.41028,0.187574,4.30111,1
0.461087,0.195683,0.362258,0.056023,0.905624,0.0673682,-0.609415,0.763926,17.3712,1
0.461087,0.198588,0.765057,0.0701774,0.212925,0.047597,0.698978,0.763926,17.3712,1
-0.33348,-0.353327,-0.507498,-0.265822,-0.623482,-0.26399,0.0811504,0.706291,16.0642,1
-0.33348,-0.356232,-0.582963,-0.266997,-0.965048,-0.268852,0.411887,0.792744,18.0247,1
0.461087,0.195683,0.169297,0.0497105,0.443889,0.0535691,-0.325264,0.908014,20.6387,1
0.461087,0.195683,-0.0204795,0.0435037,0.904477,0.0673368,-1.07619,0.706291,16.0642,1
-0.33348,-0.353327,-0.239072,-0.261638,-0.674764,-0.26472,0.501805,0.706291,16.0642,1
-0.33348,-0.356232,-1.30848,-0.278302,-1.00236,-0.269385,-0.521199,0.706291,16.0642,1
0.461087,0.198588,0.49265,0.0612539,0.926291,0.0689528,-0.473376,0.648656,14.7572,1
0.461087,0.195683,0.0481394,0.0457506,0.764979,0.0631652,-0.838624,0.936832,21.2922,1
-0.33348,-0.356232,-0.654926,-0.268118,-0.103,-0.256581,-0.737562,0.821561,18.6782,1
-0.33348,-0.353327,-0.575958,-0.266888,-0.219534,-0.25824,-0.498604,0.908014,20.6387,1
0.461087,0.201492,-0.390639,0.0336952,0.349933,0.0531015,-0.920496,0.706291,16.0642,1
-0.33348,-0.356232,-0.219331,-0.261331,-0.24575,-0.258613,-0.00474367,0.965649,21.9457,1
-0.33348,-0.353327,-0.577869,-0.266918,-0.648357,-0.264345,0.0189355,0.677473,15.4107,1
0.461087,0.198588,0.66778,0.0669894,0.666241,0.0611676,0.0378161,0.908014,20.6387,1
0.461087,0.195683,0.352069,0.0556883,0.454796,0.0538939,-0.109211,0.879197,19.9852,1
-0.33348,-0.353327,-0.0596439,-0.258842,-1.00868,-0.269474,1.17643,-0.0717847,-1.58044,1
-0.33348,-0.353327,-1.16694,-0.275219,-0.692369,-0.264084,-0.709705,0.389297,8.87564,1
-0.33348,-0.353327,-0.818273,-0.270665,-1.08943,-0.270625,0.253097,0.0146682,0.380075,1
0.692575,1.61614,0.175666,0.549555,0.85415,0.571512,-0.780896,0.735108,16.7177,1
-0.33348,-0.356232,-0.106292,-0.259571,-0.0823332,-0.256287,-0.0559726,0.706291,16.0642,1
-0.33348,-0.353327,-1.07348,-0.27464,-1.23141,-0.272643,0.0873424,0.418115,9.52915,1
-0.33348,-0.356232,-0.0421309,-0.25857,-0.585976,-0.263458,0.649917,0.187574,4.30111,1
0.461087,0.201492,-0.421525,0.0326803,0.889933,0.0693043,-1.5507,0.965649,21.9457,1
0.461087,0.195683,-1.0695,0.00919209,0.614959,0.0586838,-2.05756,0.908014,20.6387,1
1.65294,-0.00474933,1.9596,0.373442,0.869842,0.310445,1.38629,0.36048,8.22214,1
1.65294,-0.00474933,1.67828,0.36044,0.759812,0.3058,1.17426,0.331662,7.56863,1
-0.33348,-0.353327,-0.139248,-0.260084,-0.489917,-0.262089,0.400743,0.187574,4.30111,1
-0.33348,-0.353327,-0.936883,-0.271622,-0.678401,-0.263887,-0.420756,0.446932,10.1827,1
-0.33348,-0.353327,0.869656,-0.244363,-0.449158,-0.261509,1.67354,0.36048,8.22214,1
-0.33348,-0.356232,-0.363892,-0.263584,0.0200401,-0.254828,-0.507734,0.36048,8.22214,1
0.461087,0.195683,-1.09705,0.00829249,0.513733,0.0556572,-1.98451,0.965649,21.9457,1
2.92299,1.67714,1.47146,1.64273,1.10406,1.5546,0.514187,0.533385,12.1432,1
0.461087,0.201492,-0.121894,0.0425188,0.29846,0.0515586,-0.523521,1.02328,23.2528,1
2.92299,1.67714,0.847526,1.5717,0.993838,1.54313,-0.116641,1.08092,24.5598,1
-0.389788,-0.30104,1.16292,-0.239795,0.880175,-0.242583,0.398577,0.446932,10.1827,1
-0.389788,-0.30104,0.090649,-0.256501,-0.157727,-0.25736,0.289311,0.763926,17.3712,1
-0.33348,-0.353327,0.561588,-0.249162,-0.863056,-0.267401,1.81794,0.562203,12.7967,1
0.833344,1.61614,1.2102,0.675163,1.03479,0.642119,0.277395,0.446932,10.1827,1
1.85314,4.72429,0.98556,2.54034,1.05507,2.48141,-0.0183627,0.994467,22.5992,1
-0.33348,-0.350422,-1.3556,-0.278169,-1.25552,-0.272132,-0.26862,0.763926,17.3712,1
-0.33348,-0.353327,0.222473,-0.254447,0.0979206,-0.253719,0.148629,0.936832,21.2922,1
-0.33348,-0.353327,-0.829896,-0.270845,-1.89445,-0.282085,1.32036,0.389297,8.87564,1
-0.33348,-0.356232,-0.296706,-0.262536,-0.0157423,-0.255338,-0.379587,0.821561,18.6782,1
